wire_id,customer_id,amount_cad,debit_credit,transaction_date,transaction_time
WIR00000000000002643,SYNCID0000009462,678602.48,credit,2022-12-23,00:00:00
WIR00000000000002644,SYNCID0000009462,4436954.99,debit,2022-11-18,00:00:00
WIR00000000000002645,SYNCID0000009462,295697.39,credit,2022-12-16,00:00:00
WIR00000000000002646,SYNCID0000009462,300.8,credit,2023-01-27,00:00:00
WIR00000000000002647,SYNCID0000009462,819.28,credit,2022-12-21,00:00:00
WIR00000000000002648,SYNCID0000009462,1500355.52,credit,2022-12-21,00:00:00
WIR00000000000002649,SYNCID0000009462,352203.39,credit,2022-11-29,00:00:00
WIR00000000000002650,SYNCID0000009462,100013.81,credit,2023-01-12,00:00:00
WIR00000000000002651,SYNCID0000009462,8369.39,credit,2023-01-17,00:00:00
WIR00000000000002652,SYNCID0000009462,1151425.5,credit,2022-11-10,00:00:00
WIR00000000000002653,SYNCID0000009462,105060.9,credit,2022-11-21,00:00:00
WIR00000000000002654,SYNCID0000009462,67568.18,credit,2022-12-15,00:00:00
WIR00000000000002655,SYNCID0000009462,305617.15,credit,2022-11-08,00:00:00
WIR00000000000002656,SYNCID0000009462,108773.95,credit,2022-11-03,00:00:00
WIR00000000000002657,SYNCID0000009462,1684677.24,debit,2023-01-06,00:00:00
WIR00000000000002658,SYNCID0000009462,755276.56,credit,2022-11-04,00:00:00
WIR00000000000002659,SYNCID0000009462,16360.04,credit,2022-11-22,00:00:00
WIR00000000000002660,SYNCID0000009462,24839.65,credit,2022-12-29,00:00:00
WIR00000000000002661,SYNCID0000009462,7776.67,credit,2022-12-05,00:00:00
WIR00000000000002662,SYNCID0000009462,314601.34,credit,2022-12-13,00:00:00
WIR00000000000002663,SYNCID0000009462,29027.58,credit,2022-11-17,00:00:00
WIR00000000000002664,SYNCID0000009462,1365947.98,credit,2022-11-02,00:00:00
WIR00000000000002665,SYNCID0000009462,31601.43,credit,2022-11-18,00:00:00
WIR00000000000002666,SYNCID0000009498,368.72,debit,2022-12-05,00:00:00
WIR00000000000002667,SYNCID0000009548,120.6,debit,2022-12-22,00:00:00
WIR00000000000002668,SYNCID0000009548,417.42,debit,2022-11-30,00:00:00
WIR00000000000002669,SYNCID0000009567,7702.94,credit,2023-01-06,00:00:00
WIR00000000000002670,SYNCID0000009567,13904.31,credit,2022-12-20,00:00:00
WIR00000000000002671,SYNCID0000009567,65294.89,credit,2022-12-28,00:00:00
WIR00000000000002672,SYNCID0000009568,1541.55,debit,2023-01-13,00:00:00
WIR00000000000002673,SYNCID0000009568,7471.56,debit,2022-12-20,00:00:00
WIR00000000000002674,SYNCID0000009568,25147.13,debit,2022-11-03,00:00:00
WIR00000000000002675,SYNCID0000009632,32727.42,credit,2023-01-24,00:00:00
WIR00000000000002676,SYNCID0000009632,13821.48,credit,2023-01-10,00:00:00
WIR00000000000002677,SYNCID0000009638,8812.02,debit,2023-01-30,00:00:00
WIR00000000000002678,SYNCID0000009651,52158.01,credit,2023-01-31,00:00:00
WIR00000000000002679,SYNCID0000009651,15679.63,credit,2022-12-07,00:00:00
WIR00000000000002680,SYNCID0000009701,40080.21,debit,2022-12-15,00:00:00
WIR00000000000002681,SYNCID0000009701,304447.3,credit,2022-12-01,00:00:00
WIR00000000000002687,SYNCID0000009708,823139.77,credit,2023-01-10,00:00:00
WIR00000000000002688,SYNCID0000009708,87748.27,credit,2022-12-29,00:00:00
WIR00000000000002689,SYNCID0000009708,424149.21,credit,2022-11-21,00:00:00
WIR00000000000002690,SYNCID0000009708,237085.76,credit,2023-01-10,00:00:00
WIR00000000000002691,SYNCID0000009708,17768518.35,credit,2023-01-19,00:00:00
WIR00000000000002692,SYNCID0000009708,1016991.91,credit,2022-11-28,00:00:00
WIR00000000000002693,SYNCID0000009708,450471.73,credit,2022-12-06,00:00:00
WIR00000000000002694,SYNCID0000009708,574.91,credit,2022-12-15,00:00:00
WIR00000000000002695,SYNCID0000009708,218697.17,credit,2022-11-29,00:00:00
WIR00000000000002696,SYNCID0000009708,3538172.22,credit,2022-12-02,00:00:00
WIR00000000000002697,SYNCID0000009708,207891.7,debit,2022-11-26,00:00:00
WIR00000000000002698,SYNCID0000009708,196465.18,credit,2022-12-21,00:00:00
WIR00000000000002699,SYNCID0000009708,502351.97,credit,2022-11-28,00:00:00
WIR00000000000002700,SYNCID0000009708,115082.19,credit,2022-11-17,00:00:00
WIR00000000000002701,SYNCID0000009708,104.05,credit,2022-12-12,00:00:00
WIR00000000000002702,SYNCID0000009708,595804.4,credit,2022-12-21,00:00:00
WIR00000000000002703,SYNCID0000009708,685.63,credit,2022-11-10,00:00:00
WIR00000000000002704,SYNCID0000009708,1612198.0,debit,2022-12-13,00:00:00
WIR00000000000002705,SYNCID0000009708,85086.71,debit,2022-11-16,00:00:00
WIR00000000000002706,SYNCID0000009708,420665.78,credit,2023-01-12,00:00:00
WIR00000000000002707,SYNCID0000009708,2073402.82,credit,2022-11-28,00:00:00
WIR00000000000002708,SYNCID0000009708,37281.78,debit,2022-11-23,00:00:00
WIR00000000000002709,SYNCID0000009708,40639.4,credit,2023-01-19,00:00:00
WIR00000000000002710,SYNCID0000009708,27824.96,credit,2023-01-19,00:00:00
WIR00000000000002711,SYNCID0000009708,26871.46,credit,2022-11-29,00:00:00
WIR00000000000002712,SYNCID0000009708,15826.85,credit,2022-12-01,00:00:00
WIR00000000000002713,SYNCID0000009708,394716.78,credit,2022-11-07,00:00:00
WIR00000000000002714,SYNCID0000009708,687404.09,credit,2022-11-30,00:00:00
WIR00000000000002715,SYNCID0000009708,763.91,credit,2022-11-03,00:00:00
WIR00000000000002716,SYNCID0000009708,1082584.38,credit,2023-01-04,00:00:00
WIR00000000000002717,SYNCID0000009708,152461.23,credit,2022-12-15,00:00:00
WIR00000000000002718,SYNCID0000009708,1427291.17,credit,2022-12-05,00:00:00
WIR00000000000002719,SYNCID0000009708,53426.7,credit,2023-01-31,00:00:00
WIR00000000000002720,SYNCID0000009708,341842.11,debit,2023-01-25,00:00:00
WIR00000000000002721,SYNCID0000009708,29663.21,credit,2022-11-14,00:00:00
WIR00000000000002722,SYNCID0000009708,15224.54,credit,2022-11-07,00:00:00
WIR00000000000002723,SYNCID0000009708,212822.1,credit,2022-11-21,00:00:00
WIR00000000000002724,SYNCID0000009708,19032.24,credit,2022-11-28,00:00:00
WIR00000000000002725,SYNCID0000009708,325224.48,credit,2022-11-15,00:00:00
WIR00000000000002726,SYNCID0000009708,69003.65,credit,2023-01-10,00:00:00
WIR00000000000002727,SYNCID0000009708,266102.98,credit,2023-01-30,00:00:00
WIR00000000000002728,SYNCID0000009708,481245.36,credit,2022-11-09,00:00:00
WIR00000000000002729,SYNCID0000009708,1122.43,credit,2022-11-16,00:00:00
WIR00000000000002730,SYNCID0000009708,30983.84,credit,2022-11-14,00:00:00
WIR00000000000002731,SYNCID0000009708,444581.53,credit,2022-12-08,00:00:00
WIR00000000000002732,SYNCID0000009708,86350.14,credit,2022-11-23,00:00:00
WIR00000000000002733,SYNCID0000009745,28516.82,debit,2022-11-25,00:00:00
WIR00000000000002734,SYNCID0000009755,846599.02,debit,2022-12-16,00:00:00
WIR00000000000002735,SYNCID0000009755,291153.94,credit,2022-12-08,00:00:00
WIR00000000000002736,SYNCID0000009755,205532.99,credit,2022-12-14,00:00:00
WIR00000000000002737,SYNCID0000009755,6839.96,credit,2022-11-01,00:00:00
WIR00000000000002738,SYNCID0000009755,106909.49,credit,2023-01-18,00:00:00
WIR00000000000002739,SYNCID0000009755,318905.87,credit,2022-12-21,00:00:00
WIR00000000000002740,SYNCID0000009755,1284451.89,credit,2023-01-06,00:00:00
WIR00000000000002741,SYNCID0000009755,42035.66,credit,2022-11-25,00:00:00
WIR00000000000002742,SYNCID0000009755,755894.21,credit,2023-01-22,00:00:00
WIR00000000000002743,SYNCID0000009755,859595.25,credit,2022-11-15,00:00:00
WIR00000000000002744,SYNCID0000009755,19408.85,credit,2022-12-05,00:00:00
WIR00000000000002745,SYNCID0000009755,1363818.44,credit,2022-11-03,00:00:00
WIR00000000000002746,SYNCID0000009755,561757.39,debit,2022-11-07,00:00:00
WIR00000000000002747,SYNCID0000009755,947840.77,credit,2022-11-25,00:00:00
WIR00000000000002748,SYNCID0000009755,239673.2,debit,2023-01-19,00:00:00
WIR00000000000002749,SYNCID0000009755,21164.44,credit,2022-11-22,00:00:00
WIR00000000000002750,SYNCID0000009755,113294.27,credit,2022-11-07,00:00:00
WIR00000000000002751,SYNCID0000009755,7391.0,credit,2022-11-28,00:00:00
WIR00000000000002752,SYNCID0000009755,69389.79,credit,2023-01-12,00:00:00
WIR00000000000002753,SYNCID0000009755,345033.17,credit,2022-12-14,00:00:00
WIR00000000000002754,SYNCID0000009755,74711.84,credit,2023-01-06,00:00:00
WIR00000000000002755,SYNCID0000009755,775606.37,credit,2023-01-30,00:00:00
WIR00000000000002756,SYNCID0000009755,204565.92,credit,2022-12-19,00:00:00
WIR00000000000002757,SYNCID0000009755,2532.06,credit,2022-11-03,00:00:00
WIR00000000000002758,SYNCID0000009755,481235.42,debit,2022-12-13,00:00:00
WIR00000000000002759,SYNCID0000009755,33534.24,credit,2022-12-29,00:00:00
WIR00000000000002760,SYNCID0000009755,3695.9,debit,2022-12-14,00:00:00
WIR00000000000002761,SYNCID0000009755,11678.76,credit,2022-11-21,00:00:00
WIR00000000000002762,SYNCID0000009755,327812.45,credit,2022-11-08,00:00:00
WIR00000000000002763,SYNCID0000009755,19663.17,credit,2023-01-26,00:00:00
WIR00000000000002764,SYNCID0000009755,1066155.31,credit,2023-01-05,00:00:00
WIR00000000000002765,SYNCID0000009755,1410031.03,credit,2022-12-11,00:00:00
WIR00000000000002766,SYNCID0000009755,368081.13,debit,2022-12-20,00:00:00
WIR00000000000002767,SYNCID0000009755,472712.6,credit,2022-11-03,00:00:00
WIR00000000000002768,SYNCID0000009755,136543.54,credit,2022-11-14,00:00:00
WIR00000000000002769,SYNCID0000009755,56006.71,credit,2022-11-24,00:00:00
WIR00000000000002770,SYNCID0000009755,2746.12,debit,2022-11-03,00:00:00
WIR00000000000002771,SYNCID0000009755,43052.89,credit,2022-12-13,00:00:00
WIR00000000000002772,SYNCID0000009755,11968.58,credit,2023-01-17,00:00:00
WIR00000000000002773,SYNCID0000009755,7370.16,credit,2022-12-08,00:00:00
WIR00000000000002774,SYNCID0000009755,227238.42,credit,2023-01-30,00:00:00
WIR00000000000002775,SYNCID0000009755,17303446.46,credit,2023-01-19,00:00:00
WIR00000000000002776,SYNCID0000009755,2771.01,credit,2022-12-09,00:00:00
WIR00000000000002777,SYNCID0000009755,370991.29,credit,2022-12-02,00:00:00
WIR00000000000002778,SYNCID0000009755,14411.04,credit,2022-12-22,00:00:00
WIR00000000000002779,SYNCID0000009755,723.83,credit,2022-12-17,00:00:00
WIR00000000000002780,SYNCID0000009776,39281.69,credit,2022-12-22,00:00:00
WIR00000000000002781,SYNCID0000009776,5015.01,credit,2022-12-19,00:00:00
WIR00000000000002782,SYNCID0000009790,1501202.89,debit,2022-11-02,00:00:00
WIR00000000000002783,SYNCID0000009790,97172.87,debit,2022-12-20,00:00:00
WIR00000000000002784,SYNCID0000009790,185967.97,debit,2023-01-04,00:00:00
WIR00000000000002785,SYNCID0000009790,1149844.85,credit,2022-11-09,00:00:00
WIR00000000000002786,SYNCID0000009790,546850.65,debit,2022-12-09,00:00:00
WIR00000000000002787,SYNCID0000009790,506616.28,debit,2022-12-12,00:00:00
WIR00000000000002788,SYNCID0000009804,1648.04,credit,2023-01-04,00:00:00
WIR00000000000002789,SYNCID0000009804,8010.78,credit,2022-11-22,00:00:00
WIR00000000000002790,SYNCID0000009804,340800.46,credit,2022-11-29,00:00:00
WIR00000000000002791,SYNCID0000009804,3479.16,credit,2023-01-04,00:00:00
WIR00000000000002792,SYNCID0000009804,138069.32,credit,2022-11-09,00:00:00
WIR00000000000002793,SYNCID0000009804,157287.17,credit,2022-12-19,00:00:00
WIR00000000000002794,SYNCID0000009804,30155.36,credit,2022-11-25,00:00:00
WIR00000000000002795,SYNCID0000009804,1275928.25,credit,2022-11-28,00:00:00
WIR00000000000002796,SYNCID0000009804,2009882.78,credit,2023-01-31,00:00:00
WIR00000000000002797,SYNCID0000009804,69116.39,debit,2023-01-22,00:00:00
WIR00000000000002798,SYNCID0000009816,26062.44,credit,2022-12-19,00:00:00
WIR00000000000002799,SYNCID0000009818,111335.37,credit,2023-01-09,00:00:00
WIR00000000000002805,SYNCID0000009835,16526.13,credit,2023-01-10,00:00:00
WIR00000000000002806,SYNCID0000009836,863.0,credit,2022-12-15,00:00:00
WIR00000000000002807,SYNCID0000009841,644.24,debit,2022-11-09,00:00:00
WIR00000000000002808,SYNCID0000009855,33311.93,debit,2022-11-28,00:00:00
WIR00000000000002809,SYNCID0000009855,7496.0,debit,2022-11-03,00:00:00
WIR00000000000002810,SYNCID0000009855,51052.6,debit,2022-11-30,00:00:00
WIR00000000000002811,SYNCID0000009855,1468.51,debit,2022-11-09,00:00:00
WIR00000000000002812,SYNCID0000009855,15376.37,credit,2022-12-22,00:00:00
WIR00000000000002813,SYNCID0000009855,12066.59,credit,2023-01-13,00:00:00
WIR00000000000002814,SYNCID0000009861,13410.12,debit,2022-11-25,00:00:00
WIR00000000000002815,SYNCID0000009878,25381.42,debit,2022-11-22,00:00:00
WIR00000000000002816,SYNCID0000009878,4758.79,credit,2023-01-19,00:00:00
WIR00000000000002817,SYNCID0000009891,36288.67,credit,2023-01-05,00:00:00
WIR00000000000002818,SYNCID0000009891,128593.64,credit,2022-11-30,00:00:00
WIR00000000000002819,SYNCID0000009891,5104.84,debit,2022-12-14,00:00:00
WIR00000000000002820,SYNCID0000009891,222611.25,debit,2022-11-14,00:00:00
WIR00000000000002821,SYNCID0000009937,1269.73,debit,2022-12-02,00:00:00
WIR00000000000002822,SYNCID0000009937,14259.92,debit,2023-01-11,00:00:00
WIR00000000000002823,SYNCID0000009937,53245.47,debit,2022-11-18,00:00:00
WIR00000000000002824,SYNCID0000009937,634.11,debit,2022-11-07,00:00:00
WIR00000000000002825,SYNCID0000009937,53373.25,debit,2023-01-16,00:00:00
WIR00000000000002826,SYNCID0000009937,19533.57,debit,2023-01-31,00:00:00
WIR00000000000002827,SYNCID0000009937,31880.31,debit,2023-01-17,00:00:00
WIR00000000000002828,SYNCID0000009937,1015.92,debit,2022-11-10,00:00:00
WIR00000000000002829,SYNCID0000009937,6305.91,debit,2022-12-21,00:00:00
WIR00000000000002830,SYNCID0000009937,6676.62,debit,2023-01-15,00:00:00
WIR00000000000002831,SYNCID0000009937,585.31,debit,2022-11-27,00:00:00
WIR00000000000002832,SYNCID0000009937,53786.8,debit,2022-12-28,00:00:00
WIR00000000000002833,SYNCID0000009937,10916.59,debit,2022-11-09,00:00:00
WIR00000000000002834,SYNCID0000009937,8415.66,debit,2023-01-30,00:00:00
WIR00000000000002835,SYNCID0000009937,4704.38,debit,2023-01-17,00:00:00
WIR00000000000002836,SYNCID0000009937,218867.76,debit,2022-12-21,00:00:00
WIR00000000000002837,SYNCID0000009937,537.47,debit,2022-12-08,00:00:00
WIR00000000000002838,SYNCID0000009937,25797.31,debit,2022-11-07,00:00:00
WIR00000000000002839,SYNCID0000009937,5918.3,debit,2022-11-30,00:00:00
WIR00000000000002840,SYNCID0000009937,10547.92,debit,2022-11-03,00:00:00
WIR00000000000002841,SYNCID0000009937,1473.46,debit,2023-01-11,00:00:00
WIR00000000000002842,SYNCID0000009937,1291.43,debit,2023-01-04,00:00:00
WIR00000000000002843,SYNCID0000009937,6022.74,debit,2022-12-07,00:00:00
WIR00000000000002844,SYNCID0000009937,1567.79,debit,2022-11-17,00:00:00
WIR00000000000002845,SYNCID0000009937,16098.53,debit,2022-11-08,00:00:00
WIR00000000000002846,SYNCID0000009937,181.44,debit,2022-11-29,00:00:00
WIR00000000000002847,SYNCID0000009942,42145.11,debit,2023-01-05,00:00:00
WIR00000000000002848,SYNCID0000009958,613.96,credit,2022-11-24,00:00:00
WIR00000000000002849,SYNCID0000010014,13063.49,credit,2022-12-12,00:00:00
WIR00000000000002850,SYNCID0000010014,26547.18,credit,2023-01-17,00:00:00
WIR00000000000002851,SYNCID0000010014,7199.76,credit,2022-12-01,00:00:00
WIR00000000000002852,SYNCID0000010014,9153.12,credit,2022-12-08,00:00:00
WIR00000000000002853,SYNCID0000010014,11874.12,debit,2023-01-19,00:00:00
WIR00000000000002854,SYNCID0000010014,121755.29,debit,2023-01-30,00:00:00
WIR00000000000002855,SYNCID0000010014,192609.87,debit,2023-01-20,00:00:00
WIR00000000000002856,SYNCID0000010025,1145.88,credit,2022-12-24,00:00:00
WIR00000000000002863,SYNCID0000010139,1766.9,debit,2022-11-18,00:00:00
WIR00000000000002864,SYNCID0000010139,1018.4,debit,2022-12-21,00:00:00
WIR00000000000002865,SYNCID0000010147,6300.41,debit,2022-12-12,00:00:00
WIR00000000000002866,SYNCID0000010168,277213.49,credit,2023-01-24,00:00:00
WIR00000000000002867,SYNCID0000010170,7081.01,credit,2023-01-04,00:00:00
WIR00000000000002868,SYNCID0000010170,51733.83,debit,2022-11-01,00:00:00
WIR00000000000002869,SYNCID0000010170,3799.2,debit,2022-11-01,00:00:00
WIR00000000000002870,SYNCID0000010204,26423.94,credit,2022-11-17,00:00:00
WIR00000000000002871,SYNCID0000010287,4438.02,credit,2023-01-19,00:00:00
WIR00000000000002872,SYNCID0000010289,39529.84,credit,2022-12-28,00:00:00
WIR00000000000002873,SYNCID0000010295,49490.26,debit,2022-11-24,00:00:00
WIR00000000000002874,SYNCID0000010295,45811.09,debit,2022-12-12,00:00:00
WIR00000000000002875,SYNCID0000010295,26083.29,debit,2022-11-16,00:00:00
WIR00000000000002876,SYNCID0000010303,1056.61,credit,2022-12-06,00:00:00
WIR00000000000002877,SYNCID0000010303,28216.57,credit,2022-11-28,00:00:00
WIR00000000000002878,SYNCID0000010320,14550.41,debit,2023-01-16,00:00:00
WIR00000000000002879,SYNCID0000010327,13575.06,debit,2023-01-26,00:00:00
WIR00000000000002880,SYNCID0000010327,123.5,debit,2023-01-10,00:00:00
WIR00000000000002881,SYNCID0000010327,3706.96,debit,2022-11-28,00:00:00
WIR00000000000002882,SYNCID0000010327,8132.48,debit,2022-11-10,00:00:00
WIR00000000000002883,SYNCID0000010358,30284.1,debit,2023-01-27,00:00:00
WIR00000000000002884,SYNCID0000010370,6120.36,credit,2022-11-14,00:00:00
WIR00000000000002885,SYNCID0000010370,908762.82,credit,2022-11-25,00:00:00
WIR00000000000002886,SYNCID0000010370,1669974.7,credit,2023-01-30,00:00:00
WIR00000000000002887,SYNCID0000010387,2581.56,credit,2022-11-21,00:00:00
WIR00000000000002888,SYNCID0000010387,2428.35,credit,2022-11-15,00:00:00
WIR00000000000002889,SYNCID0000010397,1013.0,debit,2023-01-26,00:00:00
WIR00000000000002890,SYNCID0000010397,1884.3,credit,2022-11-22,00:00:00
WIR00000000000002891,SYNCID0000010397,164.77,debit,2022-11-10,00:00:00
WIR00000000000002892,SYNCID0000010425,735.46,credit,2022-11-25,00:00:00
WIR00000000000002893,SYNCID0000010425,18820.82,credit,2022-12-22,00:00:00
WIR00000000000002894,SYNCID0000010425,6851.33,credit,2022-11-03,00:00:00
WIR00000000000002895,SYNCID0000010455,3084.82,credit,2023-01-19,00:00:00
WIR00000000000002903,SYNCID0000010467,6568.46,credit,2022-12-23,00:00:00
WIR00000000000002904,SYNCID0000010467,24815.1,credit,2022-11-07,00:00:00
WIR00000000000002905,SYNCID0000010467,1732.12,credit,2022-11-30,00:00:00
WIR00000000000002906,SYNCID0000010467,4207.52,credit,2023-01-11,00:00:00
WIR00000000000002907,SYNCID0000010467,15124.52,credit,2022-11-25,00:00:00
WIR00000000000002908,SYNCID0000010467,64039.71,credit,2022-12-12,00:00:00
WIR00000000000002909,SYNCID0000010467,11902.75,credit,2022-11-17,00:00:00
WIR00000000000002910,SYNCID0000010470,78737.93,credit,2022-11-09,00:00:00
WIR00000000000002911,SYNCID0000010470,2036.85,debit,2023-01-11,00:00:00
WIR00000000000002912,SYNCID0000010561,10827.48,credit,2022-12-30,00:00:00
WIR00000000000002913,SYNCID0000010616,6967.67,credit,2022-11-14,00:00:00
WIR00000000000002914,SYNCID0000010616,8553.29,credit,2022-11-17,00:00:00
WIR00000000000002915,SYNCID0000010616,9051.3,credit,2022-11-09,00:00:00
WIR00000000000002916,SYNCID0000010616,449.94,credit,2022-11-10,00:00:00
WIR00000000000002917,SYNCID0000010616,13899.0,credit,2022-11-02,00:00:00
WIR00000000000002918,SYNCID0000010616,32764.19,credit,2023-01-03,00:00:00
WIR00000000000002919,SYNCID0000010616,33409.35,credit,2022-12-15,00:00:00
WIR00000000000002920,SYNCID0000010631,107742.59,credit,2023-01-10,00:00:00
WIR00000000000002921,SYNCID0000010631,1623.8,debit,2023-01-17,00:00:00
WIR00000000000002923,SYNCID0000010672,607.14,debit,2022-11-25,00:00:00
WIR00000000000002924,SYNCID0000010723,9172.87,debit,2023-01-10,00:00:00
WIR00000000000002925,SYNCID0000010723,7935.25,debit,2022-11-01,00:00:00
WIR00000000000002926,SYNCID0000010734,318557.36,debit,2022-12-14,00:00:00
WIR00000000000002927,SYNCID0000010760,18498.84,credit,2023-01-13,00:00:00
WIR00000000000002928,SYNCID0000010770,480671.96,credit,2023-01-17,00:00:00
WIR00000000000002929,SYNCID0000010770,68307.68,debit,2023-01-31,00:00:00
WIR00000000000002930,SYNCID0000010809,550.28,credit,2022-12-02,00:00:00
WIR00000000000002931,SYNCID0000010809,2419.52,credit,2023-01-13,00:00:00
WIR00000000000002932,SYNCID0000010809,1542.82,credit,2022-11-15,00:00:00
WIR00000000000002933,SYNCID0000010809,13990.62,debit,2022-11-21,00:00:00
WIR00000000000002934,SYNCID0000010809,14618.88,debit,2023-01-24,00:00:00
WIR00000000000002935,SYNCID0000010809,2674.46,credit,2022-12-21,00:00:00
WIR00000000000002936,SYNCID0000010812,27068.09,credit,2023-01-17,00:00:00
WIR00000000000002937,SYNCID0000010815,147576.34,debit,2023-01-24,00:00:00
WIR00000000000002938,SYNCID0000010815,60990.07,debit,2023-01-17,00:00:00
WIR00000000000002939,SYNCID0000010838,343.76,debit,2022-11-14,00:00:00
